Mitocheck_Phenotypic_Class,Metadata_is_control,Cell_UUID,Location_Center_X,Location_Center_Y,Metadata_Plate,Metadata_Well,Metadata_Frame,Metadata_Site,Metadata_Plate_Map_Name,Metadata_DNA,Metadata_Gene,Metadata_Gene_Replicate,average_precision,p_value,n_pos_pairs,n_total_pairs,shuffled
neg_control,0,109cd0a6-97dd-4c77-9de0-7cc1b084aaf2,901,436,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,d4b75ce8-18b0-434b-9436-4decbff1aead,601,331,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,372c1123-1445-4149-a509-04fcf1358abd,981,516,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,5e6a06d4-2920-4926-baa3-e3180d874d06,885,411,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,465028c5-2309-40ac-ae2f-edaf1add933c,1174,757,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,9f99cd26-b707-4915-81fa-9646d1e19331,1026,709,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,d2187d10-eff4-4be1-9bbd-4771844dce1f,986,419,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,009a4190-7583-4821-9a17-737f0485d252,236,725,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,defefcd5-4b2e-4bb9-b42f-5f0a00066307,632,349,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,5b3ef5d8-0c13-4f0a-95a5-76f40d9222d1,567,358,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,9f4b9044-8882-451e-958f-57baccb90e64,843,294,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,10632c54-fb51-40b2-8464-953b771f1738,961,492,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,9fab8311-2c40-405b-bf94-d7b8f252fe6c,639,382,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,2b3356af-0e04-4614-824a-18a79fec4d44,1036,447,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,71f0b3bc-c68f-4b6f-9e3d-3c329b1ecf82,1242,638,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,5bb397bf-0fa2-4c48-a536-c046343792b4,598,711,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,9bbecf9e-9fd0-4a65-90dc-b20d80a4587d,831,260,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,f74ce97f-5862-419b-a9a8-44ad53d332a2,1152,69,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,5928936a-57a1-458f-b254-863b5e71d392,604,279,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,a271fc91-d68c-4d45-93da-62d1eb0b365e,1215,664,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,14971efd-c038-4c91-8e63-e1a18f6cf414,1199,51,LT0010_27,173,83,1,LT0010_27_173,LT0010_27/LT0010_27_173_83.tif,RAB21,1,1.0,1.0,7768,7768,True
neg_control,0,60d61d6c-9075-4883-84b8-61025b3e3d16,269,916,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,1.0,1.0,7791,7791,True
neg_control,0,4c0bcce7-2b9f-4d56-b67e-81f94e447a3f,299,873,LT0013_38,42,47,1,LT0013_38_42,LT0013_38/LT0013_38_42_47.tif,KIF14,1,1.0,1.0,7791,7791,True
neg_control,0,4be909cb-c973-428d-96c6-9475a8e1526f,214,235,LT0027_44,292,65,1,LT0027_44_292,LT0027_44/LT0027_44_292_65.tif,CDK4,1,1.0,1.0,7788,7788,True
neg_control,0,12029544-630c-45b7-b0bb-c345f871b242,1015,589,LT0027_44,292,65,1,LT0027_44_292,LT0027_44/LT0027_44_292_65.tif,CDK4,1,1.0,1.0,7788,7788,True
neg_control,0,aa0c518e-14de-4423-a803-52e87f6b0af6,1055,561,LT0027_44,292,80,1,LT0027_44_292,LT0027_44/LT0027_44_292_80.tif,CDK4,1,1.0,1.0,7788,7788,True
neg_control,0,c3c430ab-174a-4a46-8be6-69a98a1534bb,1000,603,LT0027_44,292,80,1,LT0027_44_292,LT0027_44/LT0027_44_292_80.tif,CDK4,1,1.0,1.0,7788,7788,True
neg_control,0,77d70001-41b0-4cf0-a035-a5b8aa3868f2,996,604,LT0027_44,292,88,1,LT0027_44_292,LT0027_44/LT0027_44_292_88.tif,CDK4,1,1.0,1.0,7788,7788,True
neg_control,0,419a8849-3219-4ca1-a566-40a9588aec2e,1054,567,LT0027_44,292,88,1,LT0027_44_292,LT0027_44/LT0027_44_292_88.tif,CDK4,1,1.0,1.0,7788,7788,True
neg_control,0,ba0d6e1f-40b9-4a45-868f-9e7f0fd7be7f,674,629,LT0030_18,34,62,1,LT0030_18_34,LT0030_18/LT0030_18_34_62.tif,VIPR1,1,1.0,1.0,7784,7784,True
neg_control,0,9e852347-21e5-4abe-8305-aa09c7ded038,659,609,LT0030_18,34,62,1,LT0030_18_34,LT0030_18/LT0030_18_34_62.tif,VIPR1,1,1.0,1.0,7784,7784,True
neg_control,0,8ec8ba9a-1038-4d64-b263-429646d23b13,594,644,LT0030_18,34,62,1,LT0030_18_34,LT0030_18/LT0030_18_34_62.tif,VIPR1,1,1.0,1.0,7784,7784,True
neg_control,0,a30e9bb4-de53-457d-b4ff-7f7503428e6d,581,922,LT0030_18,34,62,1,LT0030_18_34,LT0030_18/LT0030_18_34_62.tif,VIPR1,1,1.0,1.0,7784,7784,True
neg_control,0,aa96b699-7d16-4aa8-8e34-5c00dfd08b5a,903,958,LT0030_18,34,62,1,LT0030_18_34,LT0030_18/LT0030_18_34_62.tif,VIPR1,1,1.0,1.0,7784,7784,True
neg_control,0,77d79608-404a-4ffd-9354-6dbb0ec3e88a,310,223,LT0030_18,34,62,1,LT0030_18_34,LT0030_18/LT0030_18_34_62.tif,VIPR1,1,1.0,1.0,7784,7784,True
neg_control,0,1b7121fa-964f-46e5-bc1c-cd498f7d2447,733,675,LT0030_18,34,62,1,LT0030_18_34,LT0030_18/LT0030_18_34_62.tif,VIPR1,1,1.0,1.0,7784,7784,True
neg_control,0,196f82f7-6b19-4c16-93b0-3174e9ffe41f,676,432,LT0038_01,245,72,1,LT0038_01_245,LT0038_01/LT0038_01_245_72.tif,ZADH1,1,1.0,1.0,7766,7766,True
neg_control,0,59542600-7612-43b6-a41f-349b7320fe74,523,240,LT0038_01,245,72,1,LT0038_01_245,LT0038_01/LT0038_01_245_72.tif,ZADH1,1,1.0,1.0,7766,7766,True
neg_control,0,8ad5df2d-797b-4761-956b-0435da5bc341,690,68,LT0038_01,245,81,1,LT0038_01_245,LT0038_01/LT0038_01_245_81.tif,ZADH1,1,1.0,1.0,7766,7766,True
neg_control,0,fa70904b-be1e-46f4-bb0e-9d25eb73e658,519,236,LT0038_01,245,81,1,LT0038_01_245,LT0038_01/LT0038_01_245_81.tif,ZADH1,1,1.0,1.0,7766,7766,True
neg_control,0,b28634d9-0368-44f0-a999-50e9ee6c4ba9,546,766,LT0044_36,249,46,1,LT0044_36_249,LT0044_36/LT0044_36_249_46.tif,WEE1,1,1.0,1.0,7788,7788,True
neg_control,0,4e128339-7b92-431a-ab80-5b9b72b2ccb6,1320,646,LT0044_36,249,46,1,LT0044_36_249,LT0044_36/LT0044_36_249_46.tif,WEE1,1,1.0,1.0,7788,7788,True
neg_control,0,cb000ea6-c79c-44b1-b12b-1c363bb96fea,552,265,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,f96fb35a-8c99-42d5-bbbd-d29252aba5d4,1020,276,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,b2f53048-19da-4c6f-801f-35c1c41be984,1054,665,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,db6b46ce-c790-49bf-8b54-ac4fd396293d,446,297,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,47317f91-6b5c-4ba4-bf84-ec18aa8ea82d,1084,666,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,844d436c-4c5c-4c3c-82a4-482330165b9c,933,229,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,4ceddb0e-2efb-4ba2-9ec1-ca9d55e0d6d3,465,268,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,e8af975f-179c-4684-9ebf-797bd88f92ed,984,441,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,48564693-2334-400c-a18e-ccf8cc46fed8,297,178,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,523f31d6-e30d-4464-92b7-8bc8c2f8239f,1169,334,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,812833cf-aed7-422f-a179-189540926a89,960,201,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,8ec627ef-a3e4-4122-b297-2255b788e134,541,383,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,d03debd0-917b-42ea-a6ae-bf21172c2c6d,1065,722,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,dd660519-2a0c-41ca-a57b-454ca48932e0,269,129,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,9e27ae89-68be-4cfa-be84-9250eaa5be58,885,530,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,fb3034a9-ed30-4ca1-ac0d-2d8a70a8b04c,379,244,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,7d2c4618-ee13-41d6-8f8b-002c2070004d,597,111,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,4fa718ae-cbd1-45e9-924f-7df62a92b940,992,471,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,f806030d-522b-438b-a6ae-6e7f34363eb5,1125,436,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,cbf5626f-f315-492d-8a2b-187954cfdd32,1155,307,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,6201c21e-1f72-4c9b-a610-09fedadfc5e8,684,281,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,456d35c7-e65f-4c6a-8bd2-39aa8506bfdb,1176,583,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,20c63b7f-2cfa-4054-b3bf-7ee0bdb2d3ef,598,360,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,3fdd36e5-1924-4e6d-919d-09191bb94eb1,932,496,LT0048_03,254,73,1,LT0048_03_254,LT0048_03/LT0048_03_254_73.tif,ETFDH,1,1.0,1.0,7740,7740,True
neg_control,0,f5640050-19b0-44a0-9c42-ebc2c8ca800d,670,725,LT0048_13,69,7,1,LT0048_13_69,LT0048_13/LT0048_13_69_7.tif,TOP1,1,1.0,1.0,7783,7783,True
neg_control,0,1209b4eb-6003-40a0-a99e-e65572505e62,652,705,LT0048_13,69,7,1,LT0048_13_69,LT0048_13/LT0048_13_69_7.tif,TOP1,1,1.0,1.0,7783,7783,True
neg_control,0,3693c71a-b580-40ac-b0ea-02ac7689def0,677,723,LT0048_13,69,14,1,LT0048_13_69,LT0048_13/LT0048_13_69_14.tif,TOP1,1,1.0,1.0,7783,7783,True
neg_control,0,9da88cd3-0546-4c85-b75e-f48b42ac8852,660,691,LT0048_13,69,14,1,LT0048_13_69,LT0048_13/LT0048_13_69_14.tif,TOP1,1,1.0,1.0,7783,7783,True
neg_control,0,415a3640-ff2b-4642-bc8a-22e0c06b8b02,659,689,LT0048_13,69,15,1,LT0048_13_69,LT0048_13/LT0048_13_69_15.tif,TOP1,1,1.0,1.0,7783,7783,True
neg_control,0,aa4cf586-0a0a-4e01-bda4-4a6028a263cc,262,393,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9999494892279123,0.32673267,7745,7746,True
neg_control,0,0b6a3342-f5cc-4534-9c17-23b3b3e60f0e,316,118,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9998113822717056,0.76237625,7745,7746,True
neg_control,0,50bb38ca-09f7-4ec6-a3ad-7f7c767a209a,356,177,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9997829743847999,0.8118812,7745,7746,True
neg_control,0,5d2451dc-853b-409b-bb09-20b0120d7bde,155,380,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.999970128042102,0.22772278,7745,7746,True
neg_control,0,d4cd4101-7506-40a6-a73c-d1d59c648e1b,251,646,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9996404983840856,0.9306931,7745,7746,True
neg_control,0,eb93c8a7-f49b-4edf-b41c-6dc259b3a6f0,553,633,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9998235085969378,0.7425743,7745,7746,True
neg_control,0,501fc739-4238-486b-bc81-750803044b7c,309,82,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9999563526943561,0.26732674,7745,7746,True
neg_control,0,355cf31e-1dc8-458c-9b76-8cd2e68a9f47,885,467,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9999671961272272,0.25742576,7745,7746,True
neg_control,0,5d70281a-5c35-4d9f-9d2e-363c53d8e66d,335,593,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9997776756560642,0.8217822,7745,7746,True
neg_control,0,4cde910a-22a9-452a-b4c4-494ef981564f,261,605,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9997714669815034,0.8217822,7745,7746,True
neg_control,0,538a0b48-1061-4fc2-a243-ac00bade96e2,219,624,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9996102285288041,0.95049506,7745,7746,True
neg_control,0,22e03ed5-2319-4fd3-ba3d-f11ad686094b,140,334,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9999071693734505,0.5049505,7745,7746,True
neg_control,0,f7324d85-fe5a-47fd-9ac0-f872482dbd84,331,393,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9998200626603644,0.7425743,7745,7746,True
neg_control,0,b007fd62-313f-451b-a98f-bd96cfafc2a3,847,688,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9998652219903393,0.6633663,7745,7746,True
neg_control,0,8ee22052-529b-461b-8923-f4f4edbe43f2,312,718,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9998288251174,0.7425743,7745,7746,True
neg_control,0,46c25598-949e-4fc0-b76a-5a6d4d54e49b,667,192,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9997760804581597,0.8217822,7745,7746,True
neg_control,0,5bfd0ac2-b03e-4d58-98e6-03b7f01587d1,649,216,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9998451884931504,0.7227723,7745,7746,True
neg_control,0,51c17b30-1b97-402d-8731-9f2a41b0b276,384,608,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.999957307385429,0.26732674,7745,7746,True
neg_control,0,26f805dd-0d29-432c-b5f7-30d1ae59cf2d,182,515,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9998681703895995,0.64356434,7745,7746,True
neg_control,0,7b398a9e-705c-4c5f-8e82-df5e7821ceb0,479,595,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9999926263322375,0.06930693,7745,7746,True
neg_control,0,34fa342c-55db-4f1d-9f1d-72c24d0abe35,205,28,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9999990296420309,0.01980198,7745,7746,True
neg_control,0,9b143c9b-52e3-4785-ab37-7157eb8f769a,889,594,LT0048_14,254,74,1,LT0048_14_254,LT0048_14/LT0048_14_254_74.tif,ETFDH,1,0.9998291385048255,0.7425743,7745,7746,True
neg_control,0,41be64b2-8750-4483-9a0e-54b9fa34b633,1081,250,LT0091_30,169,21,1,LT0091_30_169,LT0091_30/LT0091_30_169_21.tif,ENSG00000165675,1,0.9999095788336518,0.56435645,7785,7786,True
neg_control,0,eb80eaa8-ab66-43e9-8b39-e903ef9252c6,375,109,LT0094_01,319,46,1,LT0094_01_319,LT0094_01/LT0094_01_319_46.tif,ENSG00000177426,1,1.0,1.0,7775,7775,True
neg_control,0,01aa135a-07b5-4b5b-8c96-35fe39731b3c,518,898,LT0094_04,319,5,1,LT0094_04_319,LT0094_04/LT0094_04_319_5.tif,ENSG00000177426,1,0.9999812149700326,0.12871288,7776,7777,True
neg_control,0,948ba8e0-4764-4106-a2ab-29a01ce3fa81,611,361,LT0094_04,319,5,1,LT0094_04_319,LT0094_04/LT0094_04_319_5.tif,ENSG00000177426,1,0.9999767565174034,0.16831683,7776,7777,True
neg_control,0,9dc5fe67-a778-4d34-bff2-f864c08e145f,1041,891,LT0094_04,319,5,1,LT0094_04_319,LT0094_04/LT0094_04_319_5.tif,ENSG00000177426,1,0.9999854314595884,0.089108914,7776,7777,True
neg_control,0,e9915efc-3923-4671-a519-531415388499,986,815,LT0094_04,319,30,1,LT0094_04_319,LT0094_04/LT0094_04_319_30.tif,ENSG00000177426,1,0.9999971240637876,0.04950495,7776,7777,True
neg_control,0,9efb4b58-ec62-4723-b4ad-1c171b33f0a4,1011,654,LT0098_13,21,21,1,LT0098_13_21,LT0098_13/LT0098_13_21_21.tif,ENSG00000110675,1,1.0,1.0,7790,7790,True
neg_control,0,0405eb11-1f8e-40ac-aa8b-7bd6f2b10bd8,400,563,LT0098_13,21,21,1,LT0098_13_21,LT0098_13/LT0098_13_21_21.tif,ENSG00000110675,1,1.0,1.0,7790,7790,True
neg_control,0,cefe5a5f-e9a7-4853-89eb-ae3d0d383408,653,173,LT0100_03,93,37,1,LT0100_03_93,LT0100_03/LT0100_03_93_37.tif,ENSG00000148826,1,1.0,1.0,7781,7781,True
neg_control,0,414d4908-b393-4a5e-8bc3-1a098d8481bb,854,323,LT0106_02,287,1,1,LT0106_02_287,LT0106_02/LT0106_02_287_1.tif,ENSG00000186143,1,1.0,1.0,7773,7773,True
neg_control,0,f27dd335-9644-4f42-a286-6f2ece310e6b,815,410,LT0106_02,287,1,1,LT0106_02_287,LT0106_02/LT0106_02_287_1.tif,ENSG00000186143,1,1.0,1.0,7773,7773,True
neg_control,0,69618a11-a4ca-40a2-953a-1ca8e1623765,854,324,LT0106_02,287,6,1,LT0106_02_287,LT0106_02/LT0106_02_287_6.tif,ENSG00000186143,1,1.0,1.0,7773,7773,True
neg_control,0,9cb878bf-3c1f-49de-849b-453d088abe76,850,318,LT0106_02,287,19,1,LT0106_02_287,LT0106_02/LT0106_02_287_19.tif,ENSG00000186143,1,1.0,1.0,7773,7773,True
neg_control,0,9f40a1ab-8ab8-48ff-986a-49f740198e15,771,566,LT0106_02,287,19,1,LT0106_02_287,LT0106_02/LT0106_02_287_19.tif,ENSG00000186143,1,1.0,1.0,7773,7773,True
neg_control,0,60240943-a90f-4472-9693-e763c2d58318,157,274,LT0106_02,287,19,1,LT0106_02_287,LT0106_02/LT0106_02_287_19.tif,ENSG00000186143,1,1.0,1.0,7773,7773,True
neg_control,0,99c46d42-ed03-46ed-afc8-cb96de9957fa,1050,80,LT0109_38,338,80,1,LT0109_38_338,LT0109_38/LT0109_38_338_80.tif,Eg5,1,1.0,1.0,7776,7776,True
neg_control,0,b57924b8-7ac7-4e82-91b4-d1fe2fd1d8e5,1138,920,LT0138_03,127,44,1,LT0138_03_127,LT0138_03/LT0138_03_127_44.tif,ENSG00000116641,1,1.0,1.0,7787,7787,True
neg_control,1,efe871e1-be71-4e14-bdd3-d64ea1c492d8,707,49,LT0133_19,304,40,1,LT0133_19_304,LT0133_19/LT0133_19_304_40.tif,negative control,1,1.0,1.0,7047,7047,True
neg_control,1,a99f2ead-0eff-4549-8e1d-d3b1dbaffa50,1211,189,LT0010_27,26,47,1,LT0010_27_26,LT0010_27/LT0010_27_26_47.tif,negative control,1,1.0,1.0,6668,6668,True
neg_control,1,ddff95aa-6680-4ad1-bc60-926f39b60dd2,918,775,LT0146_02,74,48,1,LT0146_02_74,LT0146_02/LT0146_02_74_48.tif,negative control,1,1.0,1.0,6584,6584,True
neg_control,1,d82f6080-bb97-4cc5-932b-d19152df5e00,1053,142,LT0027_45,352,37,1,LT0027_45_352,LT0027_45/LT0027_45_352_37.tif,negative control,1,1.0,1.0,6875,6875,True
neg_control,1,2c0e48a8-9dc2-4908-9126-b2af6dcbaadb,975,749,LT0075_08,74,40,1,LT0075_08_74,LT0075_08/LT0075_08_74_40.tif,negative control,1,0.9999840222548978,0.12871288,6581,6582,True
neg_control,1,ac56febc-270d-42f1-a613-e91a3e8d5a70,359,294,LT0149_01,304,46,1,LT0149_01_304,LT0149_01/LT0149_01_304_46.tif,negative control,1,1.0,1.0,7043,7043,True
neg_control,1,b0df5b2a-861d-4cf4-8daa-bf2a51125c37,40,547,LT0090_33,26,45,1,LT0090_33_26,LT0090_33/LT0090_33_26_45.tif,negative control,1,1.0,1.0,6684,6684,True
neg_control,1,549a618e-3931-4b4f-8167-d20a9de31252,680,662,LT0149_05,74,51,1,LT0149_05_74,LT0149_05/LT0149_05_74_51.tif,negative control,1,1.0,1.0,6577,6577,True
neg_control,1,6fd3e3c6-1f32-4199-b25b-a6a34c5b0d5f,274,527,LT0087_35,26,51,1,LT0087_35_26,LT0087_35/LT0087_35_26_51.tif,negative control,1,1.0,1.0,6678,6678,True
neg_control,1,a81eebc9-1fc2-4cfd-b060-655aa63ab75c,1283,637,LT0139_07,304,37,1,LT0139_07_304,LT0139_07/LT0139_07_304_37.tif,negative control,1,0.9999668493180169,0.15841584,7051,7052,True
neg_control,1,448d45a9-7b34-4afd-8c1e-5d0e4776c5ca,189,151,LT0060_51,15,45,1,LT0060_51_15,LT0060_51/LT0060_51_15_45.tif,negative control,1,1.0,1.0,6661,6661,True
neg_control,1,f6b695e4-3d04-4d3e-a986-662ec3428856,861,582,LT0133_38,315,56,1,LT0133_38_315,LT0133_38/LT0133_38_315_56.tif,negative control,1,1.0,1.0,6912,6912,True
neg_control,1,c191a39f-72cd-4d19-a65c-44e35181b0b4,289,399,LT0075_01,74,52,1,LT0075_01_74,LT0075_01/LT0075_01_74_52.tif,negative control,1,1.0,1.0,6589,6589,True
neg_control,1,da98bf9e-fdd5-43b3-876d-3e9edfdccd8b,825,407,LT0120_06,26,57,1,LT0120_06_26,LT0120_06/LT0120_06_26_57.tif,negative control,1,1.0,1.0,6687,6687,True
neg_control,1,92a2aa1a-770c-4bfc-9ecd-e17de21203ee,540,233,LT0111_27,63,58,1,LT0111_27_63,LT0111_27/LT0111_27_63_58.tif,negative control,1,1.0,1.0,6749,6749,True
neg_control,1,210ce474-838d-4961-b343-ba46f3da7d59,215,464,LT0014_12,304,61,1,LT0014_12_304,LT0014_12/LT0014_12_304_61.tif,negative control,1,1.0,1.0,7051,7051,True
neg_control,1,1201cd76-09f6-45d2-beaa-d17cda716258,1103,778,LT0137_01,74,42,1,LT0137_01_74,LT0137_01/LT0137_01_74_42.tif,negative control,1,1.0,1.0,6588,6588,True
neg_control,1,1e37b8a6-4de6-427c-bbd4-bd40ac53a23a,1289,533,LT0129_50,74,62,1,LT0129_50_74,LT0129_50/LT0129_50_74_62.tif,negative control,1,1.0,1.0,6584,6584,True
neg_control,1,9e8d568f-df65-49b1-a01e-1aca4244c9d7,157,474,LT0144_01,304,61,1,LT0144_01_304,LT0144_01/LT0144_01_304_61.tif,negative control,1,1.0,1.0,7044,7044,True
